tokenized_text,encoded_label
[ CLS ] 孙卓 ， 出 生于 2003 年 农历 12 月 7 日 ， 2008 年 10 月 9 日 在 深圳 白石洲 被 一 人贩子 诱骗 走 ， 希望 网友 朋友 们 能 帮忙 ， 在 茫茫人海 中 找出 孙卓 ， 我 是 孙卓 的 父亲 ， 希望 网友 朋友 们 发现 线索 了 联系 我 15920054088 . [ SEP ] 也 希望 网友 朋友 们 转发 此文 [ SEP ] 感谢,0
[ CLS ] 1 月 31 日 天刚亮 ， 开罗 群众 便 开始 向 市中心 的 解放 广场 聚集 ， 与 彻夜 留在 广场 上 的 示威者 会合 [ SEP ] 1 月 30 日 下午 新 组成 的 埃及政府 发布 了 宵禁 令 ， 但 仍 有 不少 示威者 无视 该 命令 ， 彻夜 坚守 在 广场 上 [ SEP ],0
[ CLS ] 早上 在 世界 蹦极 发源地 卡瓦 劳 蹦极 ， 143 英尺 ， 啥 都 没 酝酿 ， 一声 are   you   ready ？ [ SEP ] 我 说 ok ， 然后 在 听 5 秒 倒计时 ， 读到 2 的 时候   上头 实在 很 冷 ， 我 就 自个儿 飞下去 了 ， so   cool [ SEP ],0
[ CLS ] 连 着 看 了 几天 的 书 ， 把 微博 冷落 了 ， 现在 睡意 全无 ， 似是 要 把 这 几天 落下 的 微博全 补上 一样 ， 总 想 不停 地发 ， 也 不知 说些 什么 ， 可 尽管如此 ， 还是 停不住 ， 哪怕 仅仅 是 转发,0
[ CLS ] 天津 ， 大连 ， 青岛 都 是 年轻 的 城市 ， 可是 和 那些 有 几千年 的 城市 比 ， 基本 没什么 区别 [ SEP ] 中国 城市 的 历史 不管 有 多长 ， 记忆 都 只有 几十年 [ SEP ],0
[ CLS ] 两会 代表 真给力 ！ [ SEP ] 看来 国家 不但 把 人 巳 逼急 了 ， 连 官员 和 人大 也 感觉 到 不好过 了 [ SEP ] 自家 的 问题 都还没 处理 好 ， 还 面子 公程 关心 世界 地位 和 国外 发展 ！,1
[ CLS ] 虽然 在 网吧 上 到 了 11 点多 ， 但是 今天 一点 不 遗憾 不 后悔 ， 很 充实 ， 会 了 好几种 软件 ， 也 着手 的 去 做 一些 东西 ， 虽然 很 初级 但是 一步 一步 来 ， 谢个 牟尼哥 [ SEP ],2
[ CLS ] 所有 的 孩子 都 会 神化 他们 自己 的 出生 [ SEP ] 这是 一个 普通 特征 [ SEP ] 你 想 了解 某个 人 吗 ？ [ SEP ] 了解 他 的 内心 、 思想 和 灵魂 ？ [ SEP ] 那 就让 他 告诉 你 他 出生 时 的 事情 [ SEP ] 你 获悉 的 不会 是 事实 ， 而是 一个 故事 [ SEP ] 但 没有 什么 比 一个 故事 更能 说明 问题 [ SEP ] — — 黛安娜 ? 赛特 菲尔德 《 第十三个 故事 》,0
[ CLS ] 六种 睡姿 六种 性格 ： [ SEP ] 1 、 胎儿 型 ： 外刚内柔 ， 充满 无法 抗拒 的 魅力 ； [ SEP ] 2 、   树干 型 ： 性格开朗 ， 具有 领导力 和 号召力 ； [ SEP ] 3 、 思念 型 ： 性格外向 ， 易 融入 集体 ， 但 多疑 且 偏激 ； [ SEP ] 4 、 士兵 式 ： 保守 ， 很 原则性 ， 一贯 强势 ； [ SEP ] 5 、 海星 型 ： 乐于助人 ， 朋友 很多 ， 标准 的 老好人 ； [ SEP ] 6 、 自由落体 型 ： 好动 ， 个性 倔强 不服输 [ SEP ],0
[ CLS ] 虽然 当日 的 面试 现场 不像 寺院 中 其他 佛事 活动 那样 规模宏大 ， 但 这个 很 像 大学 论文答辩 的 面试 现场 却 开创 了 中国 佛教 教育 的 先河 ， 这是 中国 僧伽 教育史 上 第一次 向 全 社会 公开 招聘 教师 [ SEP ],0
[ CLS ] 如果 不爱 我 ， 请 不要 跟 我 说 喜欢 我 ！ [ SEP ] 我 不想 因为 这样 一句 话 陷得 太深 ， 等 得 太久 ， 想 的 太 多 ！ [ SEP ] 到 最后 又 伤得 太深 ！,5
[ CLS ] 我 的 好 朋友 说 ， 人 活着 只能 竖 着 比 ， 和 自己 比 ， 而 不能 横着 比 ， 人比人 [ SEP ] 横着 能 借鉴 学习 ， 但 如果 比较 就 没法 活 了 [ SEP ] 竖 着 应该 比 ， 因为 一定 要 超越 自己 [ SEP ] 我 觉着 有理 [ SEP ],0
[ CLS ] 1984 年 ， 龚雪因 《 大桥 下面 》 获得 金鸡奖 ， 百花奖 ， 双料 影后 [ SEP ] 这 一年 是 在 济南 举行 的 颁奖典礼 [ SEP ] 斯琴高娃 和 潘虹 赶来 为 她 祝贺 [ SEP ],0
[ CLS ] 55 年 5 月 5 号 5 点 55 该 有 多 伤心 啊 　 22 年 2 月 2 十 2 号 2 点 22 该是 多 2 呀 　 夜班 傻 愣愣 现在 25 床 床头 看着 55 的 收缩压 有感 　 22.2 . 22.2 : 22   55.5 . 5.5 : 55 　 十一年 后 我 是 什么 状态 　 五十四年 后姐 在 在 不 在 　 以此 纪念 我 此时 有点 2 有点 伤 的 状态,5
[ CLS ] 亲爱 的 爸爸 您 会 好 起来 的 ， 因为 有 很多 好心人 在 关爱 着 您 ， 下面 我 把 父亲 发病 以来 收到 的 所有 善款 公布 如下 ： 来自 广州 恩人 吴奇施 2000 、 恩人 徐仲钧 500 ； 来自 南京 恩人 赵伟 600 、 不愿 留名 阿姨 2200 ； 来自 重庆 李进 父母 1000 ； 来自 安徽 恩人 王平 2000 ； 我 单位 捐款 8600 ； 我 的 学生 捐款 共计 12500 [ SEP ] 目前 剩余 善款 500 元 [ SEP ],3
[ CLS ] 如果 不是 同一 见 地 、 同一 心行 ， 而 在 其它 宗派 法门 中 修行 的 人 ， 不得 妄传 ， 以免 有损 他 原修 宗派 的 传承 ， 究竟 是 没有 益处 的 ， 尤其 更 怕 有些 愚痴 的 人 不能 了解 ， 诽谤 这个 法门 ， 将 使 百劫千生 断绝 佛 的 种性 [ SEP ],0
[ CLS ] 在 二中 你 做 过 哪些 坏事 ？ [ SEP ] 1 . 升旗 时 捡 球场 的 沙子 扔 同学 ； [ SEP ] 2 . 体育课 叫外卖 ； [ SEP ] 3 . 晚自习 结伴 去 校医 室 兜 一圈 ； [ SEP ] 4 . 迟到 后 在 校门 请假 表上 乱 登记 ； [ SEP ] 5 . 被 学生会 抓 后记 假名 ； [ SEP ] 6 签假 假条 或 不 盖章 ； [ SEP ] 7 . 上课 泡 二中 吧 ； [ SEP ] 8 . 十大 和 学生会 换届 时 逃票 、 造假 票 或 托人 带 进场 ； [ SEP ] 9 . 专挑晚 新闻 倒 垃圾 ； [ SEP ] 10 . 逗过 、 喂 过 甚至 抓 过 金鱼池 的 鱼 [ SEP ],0
""" [ SEP ] 有焕 跟 哥哥 一样 , 笑容 很多 , 时不时 地会 转向 哥哥 , 带 点儿 怕怕 的 懵懂 的 征询 的 感觉 对视 , 然后 就 笑 起来 . [ SEP ] pyt 坐 凳子 上 的 时候 一笑 起来 就 前俯后仰 的 , 我 真怕 他 摔 了 [ 汗 ] 还有 就是 老 咳嗽 , 虽然 一直 都 是 这样 , 但是 这么 近 的 听见 他 咳 还 真是 心疼 难受 .. [ SEP ] TT """,5
[ CLS ] 你 会 不会 因为 一首歌 喜欢 上 一个 人 ； [ SEP ] 因为 一个 人 喜欢 一个 城市 ； [ SEP ] 因为 一个 城市 喜欢 上 一种 生活 ； [ SEP ] 然后 因为 一首歌 ， 想念 某个 人 ？,0
[ CLS ] 没看 懂求 指点 ： 他 有 一只 养 了 多年 的 猫 ， 宠爱 非常 [ SEP ] 然而 女友 却 十分 厌恶 它 ， 几次三番 让 他 处理 掉 ， 并 常常 背着 他 用 烟头烫 猫 腿 [ SEP ] 一天 ， 他 下班 回家 像 往常 一样 拥抱 女友 ， 无意 中 发现 她 手臂 上 有 许多 圆形 伤疤 ， 他 心疼 地 叫 她 以后 注意安全 [ SEP ] 接着 ， 他 抱 起 猫 ， 对 女友 说 ： 亲爱 的 ， 有个 住 在 农村 的 亲戚 想要 它 ， 我 答应 了,0
""" [ SEP ] 我 想 谈 一场 永不 分手 的 恋爱 ， 就算 吵架 ， 就算 生气 ， 就算 分开 ， 也 会 再 在 一起 [ SEP ] 我 想 谈 一场 永不 分手 的 恋爱 ， 就算 我们 很 忙 ， 就算 我们 很累 ， 只要 见到 彼此 就 会 温馨 一笑 ， 我们 会 一直 走 下去 [ SEP ] 我 想 谈 一场 永不 分手 的 恋爱 ， 蹒跚 漫步 , 夕阳西下 , 白头到老 , 相濡以沫 ， 然后 轻抚 着 你 的 脸庞 轻声 说句 ： 对 你 的 感觉 一直 都 在 [ SEP ] """,0
[ CLS ] 腾讯 ， 人人 网 ， 新浪 微博 的 电视广告 怎么 都 透 着 ccav 的 气质 ， 怎么 感觉 那么 假 呢 [ SEP ] 这 难道 是 电视广告 的 基本 审核 门槛 吗 ？,1
[ CLS ] 今天 最后 一场 ＜ 虫虫 国来 了 浦 蒲密 ＞ ， 票卖 得 一张 不 剩 ， 有 的 孩子 已经 看过 两三次 了 ， 说 还要 看 ， 期待 下 一轮 吧 [ SEP ] 我 看 大 人们 好象 看得 也 很 投入 [ SEP ],0
[ CLS ] 一大早 出门 上班 ， 就 碰到 岳公桥 堵车 了 ， 不知 什么 原因 ， 只见 正荣 金额 财富 中心 地块 大量 的 迷彩服 出没 ， 什么 法院 的 、 城管 执法 、 消防 的 、 国土资源 的 、 公安 、 还有 120 ， 反正 传说 中 神秘 的 有关 部门 都 出动 了 ， 看来 事情 闹 得 有点 大 ！ [ SEP ] 过往行人 都 驻足观看 ， 事件 原因 无从 揭晓 ， 大家 看 图 一起 猜测 吧 ！ ！ ！,0
[ CLS ] ? ?   电子书 市场 强将 新兵 不断 涌入 [ SEP ] 中国联通 定制 版 的 阅读器 将 在 2011 年初 正式 推出 ， 该 产品 支持 WCDMA 网络 [ SEP ] 目前 ， 中 移动 已经 推出 支持 移动 阅读 业务 的 400 余款 手机 终端 及 8 款 阅读 终端 [ SEP ] 与此同时 ， 中 电信 的 天翼 阅读 业务 也 开展 得 如火如荼 [ SEP ] 运营商 相继 切入 电子书 市场 ， 有望 打破 目前 电子书 市场 硬件 厂商 主导 的 格局 [ SEP ],0
[ CLS ] 上个月 我 脚底 长 鸡眼 ， 要 去 做手术 ， 找 我们 部门经理 请假 ， 他 不信 ， 非 要 看看 [ SEP ] 我 就 脱鞋 脱 袜子 给 他 看 了 ， 他 才 签字 了 [ SEP ] 这个 月 我 得 了 痔疮 ~ ~ ~,0
[ CLS ] 3 .   不 支持 第三方 支付 [ SEP ] 正规 的 代理商 均会 采用 第三方 在线 支付 平台 或 网上银行 进行 交易 ， 而 不会 要求 消费者 直接 汇款 [ SEP ],0
[ CLS ] 中新网 4 月 25 日电   据 外电报道 ， 菲律宾 军方 称 ， 菲 政府军 25 日 在 北部 山区 遭 伏击 ， 造成 11 名 士兵 与 1 名 平民 死亡 [ SEP ] 啥 情况 啊 ？ ？ [ SEP ] 打 到 后院 了 ？ ？,0
[ CLS ] 要 做 一个 健康 噶 小女孩 [ ELLIPSIS ] [ SEP ] 明天 开始 要晨 跑 ！ ！ ！ [ SEP ] OK 的 喇 ~ ~ 没 问题   喔 呵呵 呵 [ ELLIPSIS ] [ 挤眼 ]   [ 冒个 泡 ],2
[ CLS ] 复旦大学 新闻系 老 系主任 王中 ， 曾 在 课堂 上 告诫 同学 们 ： 在 中国 做 新闻 ， 宁做 布鲁诺 ， 别 做 姚文元 ! [ SEP ] 坐在 复旦 新闻 学院 课堂 上 ， 遥想 右派 坎坷 生活 22 载 的 王中 老师 ， 33 年前 的 告诫 声 犹 在 耳 [ SEP ],0
[ CLS ] 如果 我们 的 生活 是 一部 电影 ， 或者说 是 一部 高潮迭起 的 连续剧 ， 那么 ， 在 这样 的 时刻 ， 一定 会 非常 伤感 的 背景音乐 缓缓 地 从 地面 外 浮现 出来,0
[ CLS ] 顺便 改 了 个 微薄 模板 [ SEP ] 1261 * 800 .. 14 [ SEP ] 15 寸 笔记本 应该 都 可以 用 [ SEP ] 再 大 就 会 有 重叠 了 [ SEP ] 喜欢 的 抱 走 [ SEP ] [ 害羞 ],0
[ CLS ] 李冰冰 很 可愛的 表情 啊 [ 眨眼 ] [ 眨眼 ] 是否 因為 把 wirebag   巨大 [ 熊猫 ] 的 趣面 也 壓扁 了 [ 呵呵 ] [ 呵呵 ] ， 更 可 愛 ！ [ 赞 ] [ 赞 ] [ 赞 ],3
[ CLS ] 今天 我们 就 在 这里 做 做文章 ： 把 窗户 变成 一个 娃娃脸 [ SEP ] 准备 一些 不同 颜色 的 漆料 ， 按照 下面 的 图案 绘制 成 娃娃 的 大 眼睛 和小红 脸蛋 ， 然后 就是 在 窗帘 上 做 改动 ： 由 两层 透明 纱布 组成 ， 但 透明 的 程度 是 不 一样 的 ， 把 其中 一层 剪出 娃娃 的 嘴 ， 看起来 就 像 在 很 开心 的 笑 [ SEP ],0
[ CLS ] 不要 认为 后面 还有 更好 的 ， 因为 现在 拥有 的 就是 最好 的 ； 不要 认为 还 年轻 可以 晚些 结婚 ， 爱情 是 不 等 年龄 的 ； 不要 因为 距离 太远 而 放弃 ， 爱情 是 可以 和 你 一起 坐火车 的 ； 不要 因为 对方 不 富裕 而 放弃 ， 只要 不是 无能 的 人 ， 彼此 鼓励 可以 让 你们 富足 的 ； 不要 因为 外人 反对 而 放弃 ， 幸福 是 靠 自己 内心 来 感受 的 [ SEP ],0
[ CLS ] 这 几年 似乎 有种 倾向 ， 把 1949 - 1976 年间 的 极端 错误 ， 统统 归结为 毛一人 [ SEP ] 这种 思潮 似乎 是 误导 历史 真相 [ SEP ] 毛 曾 半 退休 [ SEP ] 周 、 刘 、 林 、 彭等 一批 功臣 的 极端 作为 和 权力 阴谋 ， 是否 有人 曾 公正 评价 之 ？ [ SEP ] 期望 把 责任 推给 一人 而 让 万人 骂 之 ， 美化 自己 和 千万 人 ， 瞎 忽悠 ， 是 民族性 [ SEP ] 缺乏 理性 检讨 的 民族 永无 进步 [ SEP ],1
[ CLS ] 《 帝业 如画 》 4 月 28 日 上市 ， 当初 我 答应 赠送 样书 给 几位 读者 ， 请 看到 这条 微博后 私信 我 ， 留下 你 的 姓名 、 手机号 、 地址 ， 待 我 收到 样书 后 给 大家 寄出 [ SEP ],0
[ CLS ] 一些 伤口 之所以 总会 痛 ， 那 是因为 你 总是 去 摸 ， 一些 疤痕 之所以 总会 疼 ， 那 是因为 你 总去 碰 [ SEP ] 记忆 具有 选择性 与 过滤性 ， 当 你 选择 了 遗忘 ， 就是 与 过去 诀别 [ SEP ] 很多 人 ， 很多 事 ， 也 都 成 了 记忆 空洞 [ SEP ],0
[ CLS ] 新华网 快讯 ： 中国 驻泰 南宋 卡 总领事馆 官员 ２ ２ 日 下午 对 新华社 记者 说 ， 一辆 载有 ２ ０ 多名 中国 游客 的 巴士 当天 上午 在 泰国 南部 普吉 府 发生 侧翻 ， 多人 受伤 ， 其中 ３ 人 重伤 [ SEP ],0
[ CLS ] 多年 以后 ， 我 才 意识 到 自己 的 浅薄 ； 些许 年前 作为 一 摄影 人 多次 受邀 为 人 大国 关 拍摄 毕业 照 ， 一直 没 明白 张鸣 老师 的 头 为什么 要 坐在 边角 ， 为什么 头要 扭 向 别处 ； 我 为 他 纠正 坐姿 ， 为什么 李景治 院长 要 向 我 含笑 致意 ？ [ 汗 ],0
[ CLS ] 不管 时代 的 潮流 和 社会 的 风尚 怎样 ， 人 总 可以 凭着 自己 高贵 的 品质 ， 超脱 时代 和 社会 ， 走 自己 正确 的 道路 [ SEP ] （ BY 爱因斯坦 ）,0
[ CLS ] 某 天上 街 ， 见 一雷人车 屁股 写 着 ： 驾校 开除 ， 自学成才 ， 租 的 车 ， 买 的 证 ， 没 保险 ， 刹车油 门 分不清 ， 车祸 33 次 ， 32 胜 1 平 ， 0 败 [ SEP ] 其他 车均 闻风而逃 [ SEP ],0
[ CLS ] 从 国外 征收 房产税 的 经验 看 ， 房产税 对于 房产 市场 是 一个 明显 的 负面 政策 信号 ， 在 还原 房产 市场 真实 的 供需 关系 、 稳定 楼市 价格 方面 的 作用 十分 明显 [ SEP ] 这 正是 中央 及 各地 进行 楼市 调控 的 主要 目标 ， 也 与 民意 期待 相一致 [ SEP ],0
[ CLS ] 太有 才 了 [ 吃惊 ] [ SEP ] 小客车 申请 网站 （ www . bjhjyd . gov . cn ) 解读 — — [ SEP ] 预言 版 ； 北京 还 将 拥堵 ； [ SEP ] 绝望 版 ； 北京 会 巨 拥堵 ； [ SEP ] 乐观 版 ； 北京 何惧 拥堵 ； [ SEP ] 破罐破摔 版 ； 别急 回家 也 堵 ； [ SEP ] 期待 版 ； 北京 好久 摇 到 ； [ SEP ] 怨天尤人 版 ； 不见 号 就 怨 爹 ！ [ SEP ] 真正 网站 域名 ； 北京 缓解 拥堵 ！ [ 赞 ],3
[ CLS ] 鼻子 矫姿器   [ 哈哈 ]   若 是 嫌 自己 的 鼻子 不够 高 不够 挺 ， 不妨 使用 这 款 鼻子 矫姿器 ， 让 鼻子 在 设备 日复一日 的 按摩 、 拉伸 下 ， 变得 更加 漂亮 [ SEP ] 这款 矫姿器 通过 设备 内置 电池 驱动 机器 震动 [ SEP ] 只 需 坚持 每天 使用 3 分钟 ， 相信 您 会 很快 就 会 感受 到 鼻子 线条 变化 的 [ SEP ],0
[ CLS ] 我 站 的 太久 说 的 太久 我 自己 都 累 了 ， 你 怎么 还是 听不懂 ？ [ SEP ] 我 写 的 太 多 了 写 得 太久 了 我 自己 都 累 了 ， 你 怎么 还是 看不懂,5
""" [ SEP ] 哇 哈哈哈 , . [ SEP ] 突然 间 上 教务处 个 网 睇 成绩 , 就 见到 计算机 出 左 成绩 , 就 帮 自己 , 欣妹 , 小玉 , 瓜瓜 查埋 [ ELLIPSIS ] [ SEP ] 我 地 个个 都 过 了 , 万岁 [ 太 开心 ] """,2
""" [ SEP ] 你 看海 , 你 看天 , 就是 不看 我 的 眼 , 是否 发现 爱 已 在 你 身边 ; 我 等待 , 我 无奈 , 累 了 还 不愿 离开 , 希望 终 有 一天 你 会 明白 . """,0
[ CLS ] 本届 车展 偶 的 最 爱 之一   smart   pickup   瞧 这 越野 劲儿   哦   不 对   人家 官 名叫 smart   for   us [ 可爱 ],3
[ CLS ] 今天 鸟巢 滚石 30 周年 演唱会 ， 演出 时间 下午 4 点到 10 点 ， 入场 时间 下午 2 点 [ SEP ] 我 跟 颖 童鞋 已经 筹划 好 了 要 准备 好 各种 吃 的 带进 鸟巢 去 … …,0
[ CLS ] 从 2010 年 来看 ， 比如 关于 查办 案件 问题 ， 许宗衡 、 文强 等 案件 都 备受 关注 ； [ SEP ] 比如 群众 身边 腐败问题 ， 公款吃喝 、 公车 消费 、 腐败 一条街 等等 现象 得到 了 很 好 的 遏制 ； [ SEP ] 比如 用人 腐败问题 ， 争取 用 老实人 ， 让 基层干部 有 了 上进心 [ SEP ],0
[ CLS ] 芋头 粥 原料 ： 芋头 -- 1 / 2 个 ， 肉汤 -- 1 大匙 ， 酱油 -- 若干 [ SEP ] 制法 ： 将 芋头 皮 剥掉 切成 小 块 ， 用 盐 腌 一下 再 洗净 [ SEP ] 将 芋头 炖烂 后 捣碎 并 过滤 [ SEP ] 肉汤 及 芋头 放在 小 锅里煮 ， 并 不时 地 搅 一下 [ SEP ] 煮 至 粘稠 后加 酱油 调味 [ SEP ],0
[ CLS ] 这 酒量 真是 千般 差 ， 万般 烂 [ ELLIPSIS ] [ SEP ] 都还没 多醉 怎么 就 把 晚饭 先给 翻出来 看 了 一遍 ？ [ SEP ] 今年 第一 [ 吐 ] ， 也 是 最后 一次 ！,5
""" [ SEP ] 那些 年 , 我们 一起 在 机场 追过 的 裤衩 志龙 [ cc 撞墙 ] [ cc 撞墙 ] [ cc 撞墙 ] 偶 吧 明明 很帅 ! [ SEP ] 可是 看到 那 几个 裤衩 造型 总是 那么 想 笑 [ ELLIPSIS ] """,2
[ CLS ] 下午 哥 在 接电话 ， 突然 手滑 ， 手机 掉 地上 了 ， 旁边 有 2 女子 发出 惊 声尖叫 [ SEP ] 哥 淡然 一笑 ， 捡起 手机 ， 通话 仍 在 继续 — — 哥用 的 是 诺基亚 ， 而且 是从 2007 年 1 月 就 开始 用 的 N72 ， 但 仍旧 坚挺 无比 [ SEP ] 只要 这 电话 一天 没坏 ， 哥 就 坚决 抵制 别的 手机 ！ ！ ！,3
[ CLS ] Jeanne   Arthes 推出 了 一款 诱人 的 男香 ， 它 为 男性 塑造 了 一个 新 的 概念 [ SEP ] 他们 是 现代 的 ， 都市化 的 ， 充满活力 的 [ SEP ] 他们 喜欢 自己 的 生活 和 工作 ， 喜欢 参加 聚会 ， 喜欢 跟随 潮流 [ SEP ] 目标 人群 就是 25 - 40 岁 之间 的 现代 男性 [ SEP ] 这 款 男性 香水 装在 一个 极具 现代感 的 香水瓶 中 ， 它 的 形状 像是 世界 金融中心 — — 上海浦东 地区 的 主楼 [ SEP ],0
[ CLS ] 我要 的 你 给 不了 ， 你 要 的 我 给 不了 [ SEP ] 人生目标 ， 理想 不同 的 两个 走 到 一起 ， 然后 分道 扬标 是 件 再 正常 不过 的 事情 [ SEP ] 可 我 为什么 要 难过 呢 ？,5
[ CLS ] [ 5 月 21 日 ] 征求 物资 ： AD 罐头 和 珊瑚 绒毯 子 ！ [ SEP ] ~ 东兴 医院 今天 新 搬 了 小院 ， 新 家 需要 些 物资 ， 上午 征集 尿 垫 拖把 之后 已经 给力 到位 了 ， 感谢 所有 好心人 ！ ！ [ SEP ] 现在 需要 两种 ： AD 罐头 和 珊瑚 绒毯 子 ， 邮寄 地址 ： 北京 东四 北大街 钱粮 胡同 甲 36 号 ， 韩霜 ， 电话 64011112 [ SEP ] 感谢 大家 ， 对于 物资 如果 有 问题 也 可以 私信 我 [ SEP ],0
[ CLS ] 亚洲 航空 （ AIRASIA ) 今天 中午 12 点 开始 的 3 毛钱 免 油费 的 特价 票 ， 每秒 6000 人 登录 ， 官方网 终于 又 出现 蜜蜂 了 ！,0
[ CLS ] 一个 80 后 的 我 ， 自己 投资 ， 自己 组织 ， 自己 拍摄 一部 红色 题材 电影 ， 我 就是 要 做 ， 怎么 了 ？ [ SEP ] 不行 啊 ！ [ SEP ] 死就死 吧 ！ ！ ！,1
[ CLS ] 阿拉蕾 动图 . [ SEP ] 妞 啊 嫩 跟 天动 DD 介是 干嘛 捏   哈哈哈   怪不得 阿宝 童鞋 对 你 这 干 农活 的 节目 及其 的 上心 [ ELLIPSIS ] [ 哈哈 ],2
[ CLS ] 1 、 人生 有 三样 东西 是 无法 隐瞒 的 ： 咳嗽 、 贫穷 和 爱 ； 你 想 隐瞒 ， 却 欲 盖 祢彰 [ SEP ] 2 、 人生 有 三样 东西 是 不该 挥霍 的 ； 身体 、 金钱 和 爱 ； 你 想 挥霍 ， 却 得不偿失 [ SEP ] 3 、 人生 有 三样 东西 是 无法 挽留 的 ： 生命 、 时间 和 爱 ； 你 想 挽留 ， 却渐 行渐 远 [ SEP ] 4 、 人生 有 三样 东西 是 不该 回忆 的 ：   灾难 、 死亡 和 爱 ； 你 想 回忆 ， 却 苦不堪言 [ SEP ],0
[ CLS ] 如何 做 紫菜 素 火腿 卷 才 好吃 将素 火腿 稍微 用 油炸 ， 生菜 洗菜 ， 芦笋 用 开水烫 过 、 黄瓜 切成 条 ， 用 少许 盐 腌过 [ SEP ] 把 紫菜 一分为二 ， 把 素 火腿 片 放在 紫菜 上面 ， 再 依次 放入 芝麻 、 糖 、 黄瓜 、 芦笋 、 沙拉 ， 最后 卷 好 备用 [ SEP ] 切成 斜片 排盘 即可 [ SEP ],0
